file                format  type  num_seqs    sum_len    min_len      avg_len    max_len
Pful_bac_bin155.fa  FASTA   DNA          7  2,452,512      2,492    350,358.9  1,576,485
Pful_bac_bin156.fa  FASTA   DNA        108  1,733,233      2,018     16,048.5    134,330
Pful_bac_bin157.fa  FASTA   DNA        158  1,458,599      2,002      9,231.6    100,216
Pful_bac_bin158.fa  FASTA   DNA        199  2,263,184      2,525     11,372.8     95,457
Pful_bac_bin159.fa  FASTA   DNA         11  1,422,665     10,576    129,333.2    670,408
Pful_bac_bin160.fa  FASTA   DNA          1  1,595,842  1,595,842    1,595,842  1,595,842
Pful_bac_bin161.fa  FASTA   DNA          2  1,887,786     31,136      943,893  1,856,650
Pful_bac_bin162.fa  FASTA   DNA         32  3,155,882     16,183     98,621.3    303,116
Pful_bac_bin163.fa  FASTA   DNA          1  3,924,705  3,924,705    3,924,705  3,924,705
Pful_bac_bin164.fa  FASTA   DNA         15  3,763,360     41,523    250,890.7    831,514
Pful_bac_bin165.fa  FASTA   DNA         12  1,914,460     20,330    159,538.3    567,425
Pful_bac_bin166.fa  FASTA   DNA         12  2,106,885     17,100    175,573.8  1,067,632
Pful_bac_bin167.fa  FASTA   DNA         26  2,432,225     11,002     93,547.1    531,290
Pful_bac_bin168.fa  FASTA   DNA         18  3,989,628      2,048      221,646  1,742,870
Pful_bac_bin169.fa  FASTA   DNA         12  2,435,157      9,433    202,929.8    958,736
Pful_bac_bin170.fa  FASTA   DNA         27  2,396,361      2,054     88,754.1    692,114
Pful_bac_bin171.fa  FASTA   DNA         67  1,156,029      2,026     17,254.2    265,408
Pful_bac_bin172.fa  FASTA   DNA          2  2,086,966    505,743    1,043,483  1,581,223
Pful_bac_bin173.fa  FASTA   DNA          4    704,266      4,210    176,066.5    358,810
Pful_bac_bin174.fa  FASTA   DNA          4    881,300      3,065      220,325    865,965
Pful_bac_bin175.fa  FASTA   DNA          1  1,199,440  1,199,440    1,199,440  1,199,440
Pful_bac_bin176.fa  FASTA   DNA          1  1,454,841  1,454,841    1,454,841  1,454,841
Pful_bac_bin177.fa  FASTA   DNA         10    870,689     43,635     87,068.9    159,886
Pful_bac_bin178.fa  FASTA   DNA         10    847,798      4,704     84,779.8    200,838
Pful_bac_bin179.fa  FASTA   DNA         14  1,534,711      5,570    109,622.2    820,423
Pful_bac_bin180.fa  FASTA   DNA          3  1,068,193     12,151    356,064.3    605,935
Pful_bac_bin181.fa  FASTA   DNA          7  3,025,881    111,136    432,268.7    780,501
Pful_bac_bin182.fa  FASTA   DNA         29  1,941,131      7,026     66,935.6    338,764
Pful_bac_bin183.fa  FASTA   DNA          8  2,173,017     15,344    271,627.1    618,970
Pful_bac_bin184.fa  FASTA   DNA        105  2,517,628      2,022     23,977.4    271,096
Pful_bac_bin185.fa  FASTA   DNA         38  2,086,162      2,114       54,899    217,167
Pful_bac_bin186.fa  FASTA   DNA         11  2,042,362     34,913    185,669.3    716,624
Pful_bac_bin187.fa  FASTA   DNA          8  4,478,696     36,614      559,837  1,885,943
Pful_bac_bin188.fa  FASTA   DNA         14  2,484,840      8,046    177,488.6    562,824
Pful_bac_bin189.fa  FASTA   DNA         25  2,296,003      2,519     91,840.1    437,633
Pful_bac_bin190.fa  FASTA   DNA         31  2,288,786      2,018     73,831.8    221,870
Pful_bac_bin191.fa  FASTA   DNA         40  2,606,959      3,066       65,174    310,803
Pful_bac_bin192.fa  FASTA   DNA         54  3,376,850      2,497     62,534.3    499,722
Pful_bac_bin193.fa  FASTA   DNA          1  2,428,681  2,428,681    2,428,681  2,428,681
Pful_bac_bin194.fa  FASTA   DNA         16  2,746,724     46,314    171,670.3    661,480
Pful_bac_bin195.fa  FASTA   DNA         29  2,601,930      4,293     89,721.7    294,036
Pful_bac_bin196.fa  FASTA   DNA         42  3,524,716      2,052     83,921.8    549,573
Pful_bac_bin197.fa  FASTA   DNA         10  6,734,574     46,052    673,457.4  1,965,686
Pful_bac_bin198.fa  FASTA   DNA         42  4,634,459      2,136    110,344.3    556,282
Pful_bac_bin199.fa  FASTA   DNA          8  3,187,533     16,895    398,441.6    943,820
Pful_bac_bin200.fa  FASTA   DNA         54  4,870,107      5,149     90,187.2    490,035
Pful_bac_bin201.fa  FASTA   DNA         22  4,442,091     14,060    201,913.2    510,157
Pful_bac_bin202.fa  FASTA   DNA         28  3,863,170     19,233    137,970.4    364,534
Pful_bac_bin203.fa  FASTA   DNA         87  3,396,406      3,748     39,039.1    176,075
Pful_bac_bin204.fa  FASTA   DNA         70  4,080,855      2,266     58,297.9    677,771
Pful_bac_bin205.fa  FASTA   DNA         32  5,309,674     22,154    165,927.3    651,701
Pful_bac_bin206.fa  FASTA   DNA         27  4,357,751      9,039    161,398.2    941,475
Pful_bac_bin207.fa  FASTA   DNA          6  3,659,028     93,906      609,838  1,548,122
Pful_bac_bin208.fa  FASTA   DNA         30  6,288,898     10,504    209,629.9    741,541
Pful_bac_bin209.fa  FASTA   DNA         30  3,334,958      5,258    111,165.3    403,861
Pful_bac_bin210.fa  FASTA   DNA          4  7,388,145     14,506  1,847,036.3  3,983,397
Pful_bac_bin211.fa  FASTA   DNA         23  7,281,348      2,271    316,580.3  1,895,825
Pful_bac_bin212.fa  FASTA   DNA         41  4,908,759      2,008    119,725.8    444,924
Pful_bac_bin213.fa  FASTA   DNA          5  4,294,434    168,293    858,886.8  1,893,477
Pful_bac_bin214.fa  FASTA   DNA         24  3,844,496      4,386    160,187.3    524,785
Pful_bac_bin215.fa  FASTA   DNA         12  5,720,850     15,595    476,737.5  1,600,519
Pful_bac_bin216.fa  FASTA   DNA          2  4,488,356  1,178,436    2,244,178  3,309,920
Pful_bac_bin217.fa  FASTA   DNA         23  2,084,135     14,721     90,614.6    267,325
Pful_bac_bin218.fa  FASTA   DNA         21  2,488,331     19,364      118,492    505,203
Pful_bac_bin219.fa  FASTA   DNA         35  3,296,314     10,203     94,180.4    282,231
Pful_bac_bin220.fa  FASTA   DNA         53  2,278,039      7,131     42,981.9    142,489
Pful_bac_bin221.fa  FASTA   DNA          7  2,168,750      5,368    309,821.4    936,904
Pful_bac_bin222.fa  FASTA   DNA         24  2,038,680      3,683       84,945    367,618
Pful_bac_bin223.fa  FASTA   DNA         18  2,889,720     21,878      160,540    475,928
Pful_bac_bin224.fa  FASTA   DNA         45  2,225,495      2,189     49,455.4    323,548
Pful_bac_bin225.fa  FASTA   DNA         39  3,631,420      5,726     93,113.3    336,542
Pful_bac_bin226.fa  FASTA   DNA         19  2,992,085      9,062    157,478.2    460,392
Pful_bac_bin227.fa  FASTA   DNA         65  3,904,782      2,191     60,073.6    360,030
Pful_bac_bin228.fa  FASTA   DNA          9  4,502,910     44,250    500,323.3  1,697,601
Pful_bac_bin229.fa  FASTA   DNA         27  3,255,670      2,411    120,580.4    503,606
Pful_bac_bin230.fa  FASTA   DNA         19  3,582,139      6,355    188,533.6    697,877
Pful_bac_bin231.fa  FASTA   DNA         47  3,780,518      2,325     80,436.6    499,033
Pful_bac_bin232.fa  FASTA   DNA          8  4,265,691     55,058    533,211.4  1,509,943
Pful_bac_bin233.fa  FASTA   DNA         14  4,182,009     20,005    298,714.9  1,590,972
Pful_bac_bin234.fa  FASTA   DNA         13  3,527,403     13,948    271,338.7    567,653
Pful_bac_bin235.fa  FASTA   DNA         10  4,086,090      3,496      408,609  1,507,695
Pful_bac_bin236.fa  FASTA   DNA          6  3,084,558     28,651      514,093  1,273,312
Pful_bac_bin237.fa  FASTA   DNA          4  4,447,833      2,039  1,111,958.3  2,739,480
Pful_bac_bin238.fa  FASTA   DNA         37  2,911,730      4,289     78,695.4    412,305
Pful_bac_bin239.fa  FASTA   DNA         43  3,568,188      3,349     82,981.1    437,405
Pful_bac_bin240.fa  FASTA   DNA          2  3,989,593    161,506  1,994,796.5  3,828,087
Pful_bac_bin241.fa  FASTA   DNA         42  4,737,443      2,348    112,796.3    885,499
Pful_bac_bin242.fa  FASTA   DNA         26  2,437,998      2,457     93,769.2    373,861
Pful_bac_bin243.fa  FASTA   DNA         40  2,806,199      4,841       70,155    322,469
Pful_bac_bin244.fa  FASTA   DNA        119  2,139,944      2,061     17,982.7    205,860
Pful_bac_bin245.fa  FASTA   DNA          5  3,652,189     11,750    730,437.8  1,621,421
Pful_bac_bin246.fa  FASTA   DNA         19  2,427,008     10,944    127,737.3    477,488
Pful_bac_bin247.fa  FASTA   DNA          3  4,144,613     17,931  1,381,537.7  4,104,942
Pful_bac_bin248.fa  FASTA   DNA          7  2,829,613     35,588    404,230.4    930,007
Pful_bac_bin249.fa  FASTA   DNA         21  3,028,470     10,988    144,212.9    643,553
Pful_bac_bin250.fa  FASTA   DNA        284  2,018,114      2,005        7,106     86,521
Pful_bac_bin251.fa  FASTA   DNA         25  2,173,036      5,568     86,921.4    278,161
Pful_bac_bin252.fa  FASTA   DNA          2  3,193,599      5,239  1,596,799.5  3,188,360
Pful_bac_bin253.fa  FASTA   DNA          1  3,023,047  3,023,047    3,023,047  3,023,047
Pful_bac_bin254.fa  FASTA   DNA         21  2,656,658      5,467    126,507.5    663,022
Pful_bac_bin255.fa  FASTA   DNA         24  3,011,638      5,930    125,484.9    778,689
Pful_bac_bin256.fa  FASTA   DNA         40  4,152,043      2,644    103,801.1    484,223
Pful_bac_bin257.fa  FASTA   DNA         18  3,271,915      9,498    181,773.1    722,024
Pful_bac_bin258.fa  FASTA   DNA         28  1,663,908      4,654     59,425.3    225,225
Pful_bac_bin259.fa  FASTA   DNA         91  2,869,157      2,034     31,529.2    392,516
Pful_bac_bin260.fa  FASTA   DNA         70  2,789,240      2,012     39,846.3    271,371
Pful_bac_bin261.fa  FASTA   DNA         76  2,882,006      2,017     37,921.1    271,058
Pful_bac_bin262.fa  FASTA   DNA         44  3,217,463      2,021     73,124.2    556,262
Pful_bac_bin263.fa  FASTA   DNA          3  3,138,068    243,296  1,046,022.7  2,589,918
Pful_bac_bin264.fa  FASTA   DNA         44  4,093,356      2,745     93,030.8    361,069
Pful_bac_bin265.fa  FASTA   DNA          2  4,146,736  1,814,879    2,073,368  2,331,857
Pful_bac_bin266.fa  FASTA   DNA          3  2,693,489      7,277    897,829.7  2,669,672
Pful_bac_bin267.fa  FASTA   DNA         14  2,675,753      6,964    191,125.2  1,006,128
Pful_bac_bin268.fa  FASTA   DNA          7  4,247,329      6,751    606,761.3  1,479,816
Pful_bac_bin269.fa  FASTA   DNA         56  3,935,654      2,920     70,279.5    506,278
Pful_bac_bin270.fa  FASTA   DNA         39  1,500,548      2,069     38,475.6    167,778
Pful_bac_bin271.fa  FASTA   DNA          2  2,580,152    490,666    1,290,076  2,089,486
Pful_bac_bin272.fa  FASTA   DNA         34  1,736,999      2,159     51,088.2    324,647
Pful_bac_bin273.fa  FASTA   DNA         12  2,102,280     12,196      175,190    641,874
Pful_bac_bin274.fa  FASTA   DNA          2  2,423,677    780,404  1,211,838.5  1,643,273
Pful_bac_bin275.fa  FASTA   DNA         58  2,549,275      2,403       43,953    224,886
Pful_bac_bin276.fa  FASTA   DNA         32  1,898,232      4,749     59,319.8    243,475
Pful_bac_bin277.fa  FASTA   DNA         22  1,776,218      3,488     80,737.2    269,409
Pful_bac_bin278.fa  FASTA   DNA         13  1,572,380      3,260    120,952.3    495,549
Pful_bac_bin279.fa  FASTA   DNA         34  2,754,009      2,522     81,000.3    298,324
Pful_bac_bin280.fa  FASTA   DNA          4  2,133,795    147,372    533,448.8  1,002,149
Pful_bac_bin281.fa  FASTA   DNA         21  1,114,040      2,114     53,049.5    214,524
Pful_bac_bin282.fa  FASTA   DNA          1  2,464,926  2,464,926    2,464,926  2,464,926
Pful_bac_bin283.fa  FASTA   DNA         39  2,804,560      5,450     71,911.8    242,583
Pful_bac_bin284.fa  FASTA   DNA          9  1,466,614      2,924    162,957.1    334,322
Pful_bac_bin285.fa  FASTA   DNA          1  1,510,622  1,510,622    1,510,622  1,510,622
Pful_bac_bin286.fa  FASTA   DNA         14  1,118,928      9,637     79,923.4    203,011
Pful_bac_bin287.fa  FASTA   DNA         16  1,506,344      7,703     94,146.5    792,064
Pful_bac_bin288.fa  FASTA   DNA         13  2,088,829      8,130    160,679.2    848,045
Pful_bac_bin289.fa  FASTA   DNA         12  1,967,677     10,903    163,973.1    776,946
Pful_bac_bin290.fa  FASTA   DNA         38  1,732,481      9,081     45,591.6    161,772
Pful_bac_bin291.fa  FASTA   DNA         21  1,478,402     14,002     70,400.1    268,271
Pful_bac_bin292.fa  FASTA   DNA         15  2,588,886     17,941    172,592.4    474,616
Pful_bac_bin293.fa  FASTA   DNA         39  1,640,600      2,049     42,066.7    325,746
Pful_bac_bin294.fa  FASTA   DNA         11  3,241,984     13,779    294,725.8  1,391,211
Pful_bac_bin295.fa  FASTA   DNA         15  2,379,281      2,284    158,618.7  1,285,227
Pful_bac_bin296.fa  FASTA   DNA          3  2,359,192    203,994    786,397.3  1,919,722
Pful_bac_bin297.fa  FASTA   DNA          1  2,226,983  2,226,983    2,226,983  2,226,983
Pful_bac_bin298.fa  FASTA   DNA         21  2,967,685      2,025    141,318.3  2,648,676
Pful_bac_bin299.fa  FASTA   DNA          4  2,070,994      2,602    517,748.5  1,095,641
Pful_bac_bin300.fa  FASTA   DNA         62  2,517,374      2,041     40,602.8    445,680
Pful_bac_bin301.fa  FASTA   DNA         35  1,661,071      4,116     47,459.2    239,506
Pful_bac_bin302.fa  FASTA   DNA         14  2,457,246     19,871    175,517.6    550,785
Pful_bac_bin303.fa  FASTA   DNA          5  1,794,047    134,951    358,809.4    601,934
Pful_bac_bin304.fa  FASTA   DNA         31  1,665,611      3,354     53,729.4    323,266
Pful_bac_bin305.fa  FASTA   DNA         30  2,037,393      7,941     67,913.1    307,900
Pful_bac_bin306.fa  FASTA   DNA          6  1,678,753     89,316    279,792.2    639,485
Pful_bac_bin307.fa  FASTA   DNA         12  2,606,424      2,169      217,202    756,864
Pful_bac_bin308.fa  FASTA   DNA          6  1,909,362     15,673      318,227  1,436,417
Pful_bac_bin309.fa  FASTA   DNA         91  1,661,201      2,015       18,255    240,730
Pful_bac_bin310.fa  FASTA   DNA         17  1,750,058      2,941    102,944.6    387,378
Pful_bac_bin311.fa  FASTA   DNA         12  2,563,320      4,137      213,610  1,016,839
Pful_bac_bin312.fa  FASTA   DNA          4  2,400,982    178,573    600,245.5    822,179
Pful_bac_bin313.fa  FASTA   DNA         17  1,962,603      3,907    115,447.2    378,452
Pful_bac_bin314.fa  FASTA   DNA         11  2,395,484     19,331    217,771.3  1,000,269
Pful_bac_bin315.fa  FASTA   DNA          7  2,791,997     82,347    398,856.7  1,710,684
Pful_bac_bin316.fa  FASTA   DNA          3  2,558,630    103,134    852,876.7  1,383,356
Pful_bac_bin317.fa  FASTA   DNA          5  4,630,366    235,581    926,073.2  2,706,026
Pful_bac_bin318.fa  FASTA   DNA        119  4,321,958      2,002       36,319    151,143
Pful_bac_bin319.fa  FASTA   DNA         27  2,886,043     15,575    106,890.5    625,660
Pful_bac_bin320.fa  FASTA   DNA         59  3,081,834      2,218     52,234.5    314,281
Pful_bac_bin321.fa  FASTA   DNA         19  3,018,470     14,647    158,866.8    584,656
Pful_bac_bin322.fa  FASTA   DNA         24  3,351,793      6,034      139,658    705,595
Pful_bac_bin323.fa  FASTA   DNA         20  4,562,121      2,644    228,106.1  1,034,211
Pful_bac_bin324.fa  FASTA   DNA         15  4,195,273      2,414    279,684.9    963,101
Pful_bac_bin325.fa  FASTA   DNA          4  3,503,442    177,121    875,860.5  1,302,957
Pful_bac_bin326.fa  FASTA   DNA          7  3,429,630      6,519    489,947.1  1,348,245
Pful_bac_bin327.fa  FASTA   DNA          9  5,210,914     40,324    578,990.4  1,540,938
Pful_bac_bin328.fa  FASTA   DNA         35  2,964,850      5,524       84,710    519,297
Pful_bac_bin329.fa  FASTA   DNA         19  3,261,703      4,238    171,668.6    935,376
Pful_bac_bin330.fa  FASTA   DNA         42  3,530,161      2,449     84,051.5    436,107
Pful_bac_bin331.fa  FASTA   DNA         69  3,287,297      5,087       47,642    166,261
Pful_bac_bin332.fa  FASTA   DNA         39  2,590,263      3,758       66,417    160,134
Pful_bac_bin333.fa  FASTA   DNA         16  2,793,276      4,102    174,579.8    647,344
Pful_bac_bin334.fa  FASTA   DNA         10  3,003,764     90,266    300,376.4    645,445
Pful_bac_bin335.fa  FASTA   DNA         18  5,557,065     67,907    308,725.8    935,545
Pful_bac_bin336.fa  FASTA   DNA          8  3,412,747     59,960    426,593.4    995,148
Pful_bac_bin337.fa  FASTA   DNA         38  3,716,138      2,285     97,793.1    638,059
Pful_bac_bin338.fa  FASTA   DNA         44  4,075,310      2,651     92,620.7    463,739
Pful_bac_bin339.fa  FASTA   DNA          7  5,473,222     22,391    781,888.9  1,904,184
Pful_bac_bin340.fa  FASTA   DNA         18  4,545,062     52,469    252,503.4    847,162
Pful_bac_bin341.fa  FASTA   DNA         16  4,228,445      2,045    264,277.8  1,371,990
Pful_bac_bin342.fa  FASTA   DNA          9  2,458,696     49,688    273,188.4    736,040
Pful_bac_bin343.fa  FASTA   DNA          8  4,411,638     31,943    551,454.8  2,148,633
Pful_bac_bin344.fa  FASTA   DNA         41  3,536,533      5,267     86,256.9    439,265
Pful_bac_bin345.fa  FASTA   DNA         30  3,449,136      5,458    114,971.2    339,837
Pful_bac_bin346.fa  FASTA   DNA         19  4,040,361      7,326    212,650.6  1,047,119
Pful_bac_bin347.fa  FASTA   DNA         25  6,096,567      3,981    243,862.7  1,344,926
Pful_bac_bin348.fa  FASTA   DNA         45  4,950,767      5,147      110,017    674,958
Pful_bac_bin349.fa  FASTA   DNA         31  5,142,940      3,021    165,901.3    906,475
Pful_bac_bin350.fa  FASTA   DNA        139  2,868,404      2,012       20,636    111,132
Pful_bac_bin351.fa  FASTA   DNA         61  3,567,840      5,850     58,489.2    279,287
Pful_bac_bin352.fa  FASTA   DNA        162  5,182,949      2,008     31,993.5    344,436
Pful_bac_bin353.fa  FASTA   DNA         12  3,073,320      9,970      256,110  1,084,804
Pful_bac_bin354.fa  FASTA   DNA          6  3,210,052      2,138    535,008.7  1,578,536
Pful_bac_bin355.fa  FASTA   DNA         30  2,795,518      6,093     93,183.9    399,867
Pful_bac_bin356.fa  FASTA   DNA         74  3,873,535      2,248     52,345.1    386,560
Pful_bac_bin357.fa  FASTA   DNA         28  3,209,754      6,313    114,634.1    847,742
Pful_bac_bin358.fa  FASTA   DNA         23  1,891,710     10,473     82,248.3    259,019
Pful_bac_bin359.fa  FASTA   DNA         11  3,040,085     12,789    276,371.4    770,724
Pful_bac_bin360.fa  FASTA   DNA         58  2,689,615      2,135     46,372.7    287,885
Pful_bac_bin361.fa  FASTA   DNA         43  2,686,911      2,085     62,486.3    290,145
Pful_bac_bin362.fa  FASTA   DNA         13  2,586,050      2,276    198,926.9  1,142,541
Pful_bac_bin363.fa  FASTA   DNA          1  2,365,078  2,365,078    2,365,078  2,365,078
Pful_bac_bin364.fa  FASTA   DNA         22  3,319,314      7,653    150,877.9    958,164
Pful_bac_bin365.fa  FASTA   DNA         11  2,981,583      8,885      271,053    710,780
Pful_bac_bin366.fa  FASTA   DNA          7  2,534,320      2,911    362,045.7  1,321,486
Pful_bac_bin367.fa  FASTA   DNA         16  2,021,789      2,791    126,361.8    561,003
Pful_bac_bin368.fa  FASTA   DNA          2  3,088,658    564,654    1,544,329  2,524,004
Pful_bac_bin369.fa  FASTA   DNA         14  3,528,078      2,020    252,005.6  1,451,134
Pful_bac_bin370.fa  FASTA   DNA          4  2,870,304      2,398      717,576  1,823,990
Pful_bac_bin371.fa  FASTA   DNA         38  2,314,244      6,490     60,901.2    351,955
Pful_bac_bin372.fa  FASTA   DNA         14  2,096,780     12,432      149,770    920,688
Pful_bac_bin373.fa  FASTA   DNA         10  3,151,489      5,688    315,148.9    757,666
Pful_bac_bin374.fa  FASTA   DNA        332  2,620,690      2,026      7,893.6    130,700
Pful_bac_bin375.fa  FASTA   DNA         10  2,077,697      9,418    207,769.7    667,883
Pful_bac_bin376.fa  FASTA   DNA         14  3,227,326     23,776    230,523.3    685,824
Pful_bac_bin377.fa  FASTA   DNA         89  2,494,879      2,042     28,032.3    169,956
Pful_bac_bin378.fa  FASTA   DNA        204  1,656,713      2,010      8,121.1    138,465
Pful_bac_bin379.fa  FASTA   DNA         26  1,458,576      2,056     56,099.1    352,986
Pful_bac_bin380.fa  FASTA   DNA          2  1,937,913    159,486    968,956.5  1,778,427
Pful_bac_bin381.fa  FASTA   DNA         45  2,066,086      3,103       45,913    357,958
Pful_bac_bin382.fa  FASTA   DNA        387  1,614,494      2,005      4,171.8     34,938
Pful_bac_bin383.fa  FASTA   DNA         21  1,926,042      2,139     91,716.3    416,356
Pful_bac_bin384.fa  FASTA   DNA         26  2,498,012      2,504     96,077.4    586,352
Pful_bac_bin385.fa  FASTA   DNA          9  2,159,801     33,744    239,977.9    585,836
Pful_bac_bin386.fa  FASTA   DNA         36  2,280,067      8,328     63,335.2    358,025
Pful_bac_bin387.fa  FASTA   DNA         15  2,098,403     11,608    139,893.5    269,734
Pful_bac_bin388.fa  FASTA   DNA         34  2,313,801      2,046       68,053    282,236
Pful_bac_bin389.fa  FASTA   DNA         17  2,024,944      2,209    119,114.4    432,875
Pful_bac_bin390.fa  FASTA   DNA         34  1,818,403      6,395     53,482.4    153,207
Pful_bac_bin391.fa  FASTA   DNA         45  2,603,400      2,006     57,853.3    329,016
Pful_bac_bin392.fa  FASTA   DNA         11  2,265,589      9,186    205,962.6    887,436
Pful_bac_bin393.fa  FASTA   DNA         20  2,305,198     23,392    115,259.9    866,236
Pful_bac_bin394.fa  FASTA   DNA         11  2,762,026      9,176    251,093.3  1,116,193
Pful_bac_bin395.fa  FASTA   DNA        194  3,589,554      2,013     18,502.9    262,356
Pful_bac_bin396.fa  FASTA   DNA         38  2,465,767      6,195     64,888.6    267,144
Pful_bac_bin397.fa  FASTA   DNA        120  2,882,070      2,013     24,017.3    237,106
Pful_bac_bin398.fa  FASTA   DNA         41  3,608,344      2,050     88,008.4    370,904
Pful_bac_bin399.fa  FASTA   DNA         15  3,190,593      2,398    212,706.2    849,610
Pful_bac_bin400.fa  FASTA   DNA         76  2,331,163      2,030     30,673.2    258,593
Pful_bac_bin401.fa  FASTA   DNA          9  2,996,745     15,196    332,971.7    789,097
Pful_bac_bin402.fa  FASTA   DNA         16  3,168,669      5,084    198,041.8    708,964
Pful_bac_bin403.fa  FASTA   DNA         15  2,437,924     22,834    162,528.3    378,686
Pful_bac_bin404.fa  FASTA   DNA         66  2,655,352      2,017     40,232.6    250,371
Pful_bac_bin405.fa  FASTA   DNA         77  1,801,690      2,003     23,398.6    143,283
Pful_bac_bin406.fa  FASTA   DNA         29  1,372,651      2,591     47,332.8    319,752
Pful_bac_bin407.fa  FASTA   DNA         52  1,640,937      3,736     31,556.5     86,902
Pful_bac_bin408.fa  FASTA   DNA          8  3,897,392    134,673      487,174    837,078
Pful_bac_bin409.fa  FASTA   DNA         21  2,450,877     11,359    116,708.4    385,193
Pful_bac_bin410.fa  FASTA   DNA         96  2,840,580      2,062     29,589.4    176,712
Pful_bac_bin411.fa  FASTA   DNA         92  2,141,218      2,023     23,274.1    135,983
Pful_bac_bin412.fa  FASTA   DNA         88  3,167,554      2,016     35,994.9    150,158
Pful_bac_bin413.fa  FASTA   DNA          3  1,946,852    256,960    648,950.7  1,248,048
Pful_bac_bin414.fa  FASTA   DNA          1  2,043,230  2,043,230    2,043,230  2,043,230
Pful_bac_bin415.fa  FASTA   DNA          1  1,598,499  1,598,499    1,598,499  1,598,499
Pful_bac_bin416.fa  FASTA   DNA        176  2,717,786      2,019       15,442    163,826
Pful_bac_bin417.fa  FASTA   DNA          6  1,569,195     10,607    261,532.5  1,448,090
Pful_bac_bin418.fa  FASTA   DNA          2  1,923,943     48,977    961,971.5  1,874,966
Pful_bac_bin419.fa  FASTA   DNA          8  3,262,402      6,522    407,800.3  1,456,109
Pful_bac_bin420.fa  FASTA   DNA         13  1,886,305      2,391    145,100.4    664,378
Pful_bac_bin421.fa  FASTA   DNA          2  2,499,168     59,152    1,249,584  2,440,016
Pful_bac_bin422.fa  FASTA   DNA        289  3,186,200      2,004     11,024.9     67,943
Pful_bac_bin423.fa  FASTA   DNA         10  4,049,910      2,120      404,991  3,898,148
Pful_bac_bin424.fa  FASTA   DNA          3  3,021,622      2,335  1,007,207.3  3,002,878
Pful_bac_bin425.fa  FASTA   DNA        535  2,432,053      2,000      4,545.9     19,846
Pful_bac_bin426.fa  FASTA   DNA        127  1,152,877      2,016      9,077.8     32,308
Pful_bac_bin427.fa  FASTA   DNA        110  1,175,180      2,164     10,683.5     45,384
Pful_bac_bin428.fa  FASTA   DNA         33  1,323,962      2,035     40,120.1  1,151,968
Pful_bac_bin429.fa  FASTA   DNA          6    782,266     47,414    130,377.7    393,606
Pful_bac_bin430.fa  FASTA   DNA         12  1,345,824      2,148      112,152    356,911
Pful_bac_bin431.fa  FASTA   DNA          4  1,357,177      2,207    339,294.3  1,341,195
Pful_bac_bin432.fa  FASTA   DNA         18    903,167      7,213     50,175.9    183,539
Pful_bac_bin433.fa  FASTA   DNA         10  1,043,986      2,102    104,398.6    312,681
Pful_bac_bin434.fa  FASTA   DNA         48    691,423      2,020     14,404.6    141,947
Pful_bac_bin435.fa  FASTA   DNA         43    631,336      2,040     14,682.2    133,969
Pful_bac_bin436.fa  FASTA   DNA          3    952,818      2,556      317,606    946,386
Pful_bac_bin437.fa  FASTA   DNA          6    815,812      2,170    135,968.7    626,691
Pful_bac_bin438.fa  FASTA   DNA         30    740,998      2,017     24,699.9    299,139
Pful_bac_bin439.fa  FASTA   DNA          5    834,907     10,879    166,981.4    349,943
Pful_bac_bin440.fa  FASTA   DNA          2    867,915     10,317    433,957.5    857,598
Pful_bac_bin441.fa  FASTA   DNA        443  2,727,163      2,005      6,156.1    190,480
Pful_bac_bin442.fa  FASTA   DNA         65  2,946,032      2,558     45,323.6    171,946
Pful_bac_bin443.fa  FASTA   DNA         38  4,750,091      2,141    125,002.4    898,333
Pful_bac_bin444.fa  FASTA   DNA         38  4,839,228      4,428    127,348.1    916,053
Pful_bac_bin445.fa  FASTA   DNA         77  2,756,473      2,566     35,798.4    128,364
Pful_bac_bin446.fa  FASTA   DNA         25  2,658,400      4,036      106,336    349,422
Pful_bac_bin447.fa  FASTA   DNA         55  4,505,964      2,434     81,926.6    695,386
Pful_bac_bin448.fa  FASTA   DNA         31  3,934,297      7,448    126,912.8    393,552
Pful_bac_bin449.fa  FASTA   DNA         36  3,058,833      8,826     84,967.6    186,141
Pful_bac_bin450.fa  FASTA   DNA         13  1,451,855     18,588    111,681.2    302,993
Pful_bac_bin451.fa  FASTA   DNA        107  1,709,044      2,031     15,972.4    147,052
Pful_bac_bin452.fa  FASTA   DNA         23  1,915,240      4,196     83,271.3    383,591
Pful_bac_bin453.fa  FASTA   DNA         18  1,353,049      9,570     75,169.4    297,952
Pful_bac_bin454.fa  FASTA   DNA          5  1,612,817      2,458    322,563.4    835,008
Pful_bac_bin455.fa  FASTA   DNA          1  1,418,545  1,418,545    1,418,545  1,418,545
Pful_bac_bin456.fa  FASTA   DNA          1  1,830,886  1,830,886    1,830,886  1,830,886
Pful_bac_bin457.fa  FASTA   DNA          1  1,748,561  1,748,561    1,748,561  1,748,561
Pful_bac_bin458.fa  FASTA   DNA          1  1,749,484  1,749,484    1,749,484  1,749,484
Pful_bac_bin459.fa  FASTA   DNA          5  2,003,910     19,722      400,782  1,237,712
Pful_bac_bin460.fa  FASTA   DNA          1  1,967,458  1,967,458    1,967,458  1,967,458
Pful_bac_bin461.fa  FASTA   DNA          1  2,312,247  2,312,247    2,312,247  2,312,247
