BGC	Product	BiG_SCAPE
Pful_bac_bin095	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin095	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin096	ranthipeptide	RiPPs
Pful_bac_bin096	phenazine	Others
Pful_bac_bin097	RRE-containing	RiPPs
Pful_bac_bin097	RiPP-like	RiPPs
Pful_bac_bin098	ranthipeptide	RiPPs
Pful_bac_bin098	RiPP-like	RiPPs
Pful_bac_bin099	RiPP-like	RiPPs
Pful_bac_bin100	RiPP-like	RiPPs
Pful_bac_bin100	ranthipeptide	RiPPs
Pful_bac_bin101	ranthipeptide	RiPPs
Pful_bac_bin102	RiPP-like	RiPPs
Pful_bac_bin102	ranthipeptide	RiPPs
Pful_bac_bin103	lassopeptide	RiPPs
Pful_bac_bin103	RiPP-like	RiPPs
Pful_bac_bin103	RRE-containing	RiPPs
Pful_bac_bin103	lassopeptide	RiPPs
Pful_bac_bin104	RRE-containing	RiPPs
Pful_bac_bin104	ranthipeptide	RiPPs
Pful_bac_bin104	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin105	lanthipeptide-class-ii	RiPPs
Pful_bac_bin105	NRPS	NRPS
Pful_bac_bin105	NRPS	NRPS
Pful_bac_bin105	NRPS	NRPS
Pful_bac_bin106	RRE-containing	RiPPs
Pful_bac_bin106	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin106	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin107	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin107	NRPS-like	NRPS
Pful_bac_bin107	NRPS-like	NRPS
Pful_bac_bin107	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin108	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin108	RRE-containing	RiPPs
Pful_bac_bin108	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin108	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin109	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin110	lassopeptide	RiPPs
Pful_bac_bin111	lassopeptide	RiPPs
Pful_bac_bin113	RiPP-like	RiPPs
Pful_bac_bin113	T1PKS.NRPS.transAT-PKS	PKS-NRP_Hybrids
Pful_bac_bin113	NRPS-like	NRPS
Pful_bac_bin113	T1PKS.NRPS.transAT-PKS	PKS-NRP_Hybrids
Pful_bac_bin113	lassopeptide	RiPPs
Pful_bac_bin113	ranthipeptide	RiPPs
Pful_bac_bin113	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin114	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin114	hglE-KS.PUFA	Others
Pful_bac_bin114	RRE-containing	RiPPs
Pful_bac_bin115	lassopeptide	RiPPs
Pful_bac_bin117	NRPS	NRPS
Pful_bac_bin117	NRPS	NRPS
Pful_bac_bin118	cyclic-lactone-autoinducer.RiPP-like	RiPPs
Pful_bac_bin118	RRE-containing	RiPPs
Pful_bac_bin118	ranthipeptide	RiPPs
Pful_bac_bin118	hglE-KS.PUFA	Others
Pful_bac_bin118	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin118	NRPS-like	NRPS
Pful_bac_bin118	lanthipeptide-class-ii	RiPPs
Pful_bac_bin118	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin118	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin119	ranthipeptide	RiPPs
Pful_bac_bin121	betalactone.NRPS	Others
Pful_bac_bin121	ranthipeptide	RiPPs
Pful_bac_bin122	ranthipeptide	RiPPs
Pful_bac_bin122	betalactone	Others
Pful_bac_bin123	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin123	RiPP-like	RiPPs
Pful_bac_bin123	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin123	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin123	NRPS	NRPS
Pful_bac_bin124	betalactone	Others
Pful_bac_bin126	RiPP-like	RiPPs
Pful_bac_bin127	betalactone	Others
Pful_bac_bin127	NRPS	NRPS
Pful_bac_bin127	RiPP-like	RiPPs
Pful_bac_bin127	ranthipeptide	RiPPs
Pful_bac_bin128	RiPP-like	RiPPs
Pful_bac_bin128	ranthipeptide	RiPPs
Pful_bac_bin129	NRPS	NRPS
Pful_bac_bin130	ranthipeptide	RiPPs
Pful_bac_bin130	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin130	RiPP-like	RiPPs
Pful_bac_bin130	RiPP-like	RiPPs
Pful_bac_bin131	ranthipeptide	RiPPs
Pful_bac_bin132	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin132	RRE-containing	RiPPs
Pful_bac_bin132	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin132	ranthipeptide	RiPPs
Pful_bac_bin132	RRE-containing	RiPPs
Pful_bac_bin133	NRPS	NRPS
Pful_bac_bin133	NRPS	NRPS
Pful_bac_bin134	ranthipeptide	RiPPs
Pful_bac_bin134	ranthipeptide	RiPPs
Pful_bac_bin138	T3PKS	PKSother
Pful_bac_bin138	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin138	RiPP-like	RiPPs
Pful_bac_bin139	T3PKS	PKSother
Pful_bac_bin139	RRE-containing	RiPPs
Pful_bac_bin142	T3PKS	PKSother
Pful_bac_bin142	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin142	RiPP-like	RiPPs
Pful_bac_bin142	terpene	Terpene
Pful_bac_bin144	T3PKS	PKSother
Pful_bac_bin144	lanthipeptide-class-i	RiPPs
Pful_bac_bin145	T3PKS	PKSother
Pful_bac_bin146	T3PKS	PKSother
Pful_bac_bin147	T3PKS	PKSother
Pful_bac_bin148	T3PKS	PKSother
Pful_bac_bin148	RiPP-like	RiPPs
Pful_bac_bin148	lanthipeptide-class-i	RiPPs
Pful_bac_bin148	RiPP-like	RiPPs
Pful_bac_bin149	T3PKS	PKSother
Pful_bac_bin150	arylpolyene	Others
Pful_bac_bin151	T3PKS	PKSother
Pful_bac_bin153	T3PKS	PKSother
Pful_bac_bin155	ranthipeptide	RiPPs
Pful_bac_bin155	RiPP-like	RiPPs
Pful_bac_bin156	ranthipeptide	RiPPs
Pful_bac_bin157	ranthipeptide	RiPPs
Pful_bac_bin157	RiPP-like	RiPPs
Pful_bac_bin158	RRE-containing	RiPPs
Pful_bac_bin161	NRPS-like	NRPS
Pful_bac_bin162	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin162	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin163	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin163	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin163	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin163	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin163	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin163	NRPS	NRPS
Pful_bac_bin164	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin164	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin164	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin166	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin167	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin168	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin168	RiPP-like	RiPPs
Pful_bac_bin168	RRE-containing	RiPPs
Pful_bac_bin168	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin168	RiPP-like	RiPPs
Pful_bac_bin169	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin169	RiPP-like	RiPPs
Pful_bac_bin170	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin170	NRPS	NRPS
Pful_bac_bin172	RiPP-like	RiPPs
Pful_bac_bin172	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin175	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin176	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin177	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin178	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin180	NRPS-like	NRPS
Pful_bac_bin181	hglE-KS	PKSother
Pful_bac_bin181	lanthipeptide-class-i	RiPPs
Pful_bac_bin181	terpene	Terpene
Pful_bac_bin185	RRE-containing	RiPPs
Pful_bac_bin185	lanthipeptide-class-i	RiPPs
Pful_bac_bin186	RRE-containing	RiPPs
Pful_bac_bin188	RRE-containing	RiPPs
Pful_bac_bin189	RRE-containing	RiPPs
Pful_bac_bin191	betalactone	Others
Pful_bac_bin192	arylpolyene	Others
Pful_bac_bin192	RRE-containing	RiPPs
Pful_bac_bin196	RRE-containing	RiPPs
Pful_bac_bin197	RRE-containing	RiPPs
Pful_bac_bin197	arylpolyene	Others
Pful_bac_bin197	thiopeptide	RiPPs
Pful_bac_bin197	RiPP-like	RiPPs
Pful_bac_bin197	arylpolyene	Others
Pful_bac_bin198	arylpolyene	Others
Pful_bac_bin198	arylpolyene	Others
Pful_bac_bin198	RRE-containing	RiPPs
Pful_bac_bin198	RiPP-like	RiPPs
Pful_bac_bin199	RRE-containing	RiPPs
Pful_bac_bin199	RRE-containing	RiPPs
Pful_bac_bin199	arylpolyene	Others
Pful_bac_bin199	2dos	Others
Pful_bac_bin199	RRE-containing	RiPPs
Pful_bac_bin200	RiPP-like	RiPPs
Pful_bac_bin200	phosphonate	Others
Pful_bac_bin200	RRE-containing	RiPPs
Pful_bac_bin200	RRE-containing.arylpolyene	Others
Pful_bac_bin200	arylpolyene	Others
Pful_bac_bin201	RRE-containing.arylpolyene	Others
Pful_bac_bin201	arylpolyene	Others
Pful_bac_bin202	betalactone	Others
Pful_bac_bin202	phosphonate	Others
Pful_bac_bin202	arylpolyene	Others
Pful_bac_bin202	phosphonate	Others
Pful_bac_bin203	arylpolyene	Others
Pful_bac_bin203	arylpolyene	Others
Pful_bac_bin204	phosphonate	Others
Pful_bac_bin204	RRE-containing	RiPPs
Pful_bac_bin205	RRE-containing	RiPPs
Pful_bac_bin205	RiPP-like	RiPPs
Pful_bac_bin205	RRE-containing	RiPPs
Pful_bac_bin205	RRE-containing	RiPPs
Pful_bac_bin205	thiopeptide	RiPPs
Pful_bac_bin205	arylpolyene	Others
Pful_bac_bin205	arylpolyene	Others
Pful_bac_bin206	RRE-containing	RiPPs
Pful_bac_bin206	RRE-containing.thiopeptide	RiPPs
Pful_bac_bin206	arylpolyene	Others
Pful_bac_bin208	phosphonate	Others
Pful_bac_bin208	RRE-containing	RiPPs
Pful_bac_bin208	arylpolyene	Others
Pful_bac_bin208	arylpolyene	Others
Pful_bac_bin208	RRE-containing	RiPPs
Pful_bac_bin209	arylpolyene	Others
Pful_bac_bin209	RRE-containing	RiPPs
Pful_bac_bin209	arylpolyene	Others
Pful_bac_bin210	thiopeptide	RiPPs
Pful_bac_bin210	RiPP-like	RiPPs
Pful_bac_bin210	RRE-containing	RiPPs
Pful_bac_bin210	RRE-containing	RiPPs
Pful_bac_bin210	arylpolyene	Others
Pful_bac_bin211	arylpolyene	Others
Pful_bac_bin211	arylpolyene	Others
Pful_bac_bin211	RRE-containing	RiPPs
Pful_bac_bin213	RRE-containing	RiPPs
Pful_bac_bin214	RRE-containing	RiPPs
Pful_bac_bin214	arylpolyene	Others
Pful_bac_bin214	lanthipeptide-class-i	RiPPs
Pful_bac_bin215	RRE-containing	RiPPs
Pful_bac_bin216	arylpolyene	Others
Pful_bac_bin217	RRE-containing	RiPPs
Pful_bac_bin218	RRE-containing	RiPPs
Pful_bac_bin219	RiPP-like	RiPPs
Pful_bac_bin219	hglE-KS	PKSother
Pful_bac_bin222	RRE-containing	RiPPs
Pful_bac_bin223	hglE-KS	PKSother
Pful_bac_bin223	hglE-KS.T1PKS	PKSother
Pful_bac_bin225	hglE-KS.T1PKS	PKSother
Pful_bac_bin225	hglE-KS.PUFA	Others
Pful_bac_bin225	RiPP-like	RiPPs
Pful_bac_bin227	betalactone	Others
Pful_bac_bin228	RiPP-like	RiPPs
Pful_bac_bin228	RRE-containing	RiPPs
Pful_bac_bin228	arylpolyene	Others
Pful_bac_bin230	NRPS	NRPS
Pful_bac_bin230	NRPS	NRPS
Pful_bac_bin230	hglE-KS.T1PKS	PKSother
Pful_bac_bin234	RRE-containing	RiPPs
Pful_bac_bin235	RiPP-like	RiPPs
Pful_bac_bin236	NRPS-like	NRPS
Pful_bac_bin236	hydrogen-cyanide	Others
Pful_bac_bin237	hydrogen-cyanide	Others
Pful_bac_bin238	terpene	Terpene
Pful_bac_bin239	RRE-containing	RiPPs
Pful_bac_bin239	hydrogen-cyanide	Others
Pful_bac_bin239	arylpolyene	Others
Pful_bac_bin239	arylpolyene	Others
Pful_bac_bin240	arylpolyene	Others
Pful_bac_bin240	hydrogen-cyanide	Others
Pful_bac_bin240	RRE-containing	RiPPs
Pful_bac_bin241	RRE-containing	RiPPs
Pful_bac_bin241	arylpolyene	Others
Pful_bac_bin242	hydrogen-cyanide	Others
Pful_bac_bin242	arylpolyene	Others
Pful_bac_bin243	acyl_amino_acids	Others
Pful_bac_bin243	hydrogen-cyanide	Others
Pful_bac_bin245	hydrogen-cyanide	Others
Pful_bac_bin245	NRPS.arylpolyene	Others
Pful_bac_bin245	betalactone	Others
Pful_bac_bin246	arylpolyene	Others
Pful_bac_bin246	hydrogen-cyanide	Others
Pful_bac_bin247	arylpolyene	Others
Pful_bac_bin247	hydrogen-cyanide	Others
Pful_bac_bin248	arylpolyene	Others
Pful_bac_bin248	hydrogen-cyanide	Others
Pful_bac_bin251	arylpolyene	Others
Pful_bac_bin251	ranthipeptide	RiPPs
Pful_bac_bin252	resorcinol.lanthipeptide-class-i	Others
Pful_bac_bin252	resorcinol	Others
Pful_bac_bin253	hydrogen-cyanide	Others
Pful_bac_bin254	arylpolyene	Others
Pful_bac_bin255	arylpolyene	Others
Pful_bac_bin255	arylpolyene	Others
Pful_bac_bin257	hglE-KS	PKSother
Pful_bac_bin257	arylpolyene	Others
Pful_bac_bin257	arylpolyene	Others
Pful_bac_bin257	arylpolyene	Others
Pful_bac_bin257	RiPP-like	RiPPs
Pful_bac_bin259	resorcinol	Others
Pful_bac_bin259	arylpolyene	Others
Pful_bac_bin259	lanthipeptide-class-i	RiPPs
Pful_bac_bin259	RiPP-like	RiPPs
Pful_bac_bin259	NRPS	NRPS
Pful_bac_bin261	arylpolyene	Others
Pful_bac_bin262	arylpolyene	Others
Pful_bac_bin262	resorcinol.arylpolyene	Others
Pful_bac_bin263	arylpolyene	Others
Pful_bac_bin264	phosphonate	Others
Pful_bac_bin265	arylpolyene	Others
Pful_bac_bin266	arylpolyene	Others
Pful_bac_bin266	resorcinol.arylpolyene	Others
Pful_bac_bin268	arylpolyene	Others
Pful_bac_bin269	betalactone	Others
Pful_bac_bin269	arylpolyene	Others
Pful_bac_bin270	arylpolyene	Others
Pful_bac_bin270	arylpolyene	Others
Pful_bac_bin271	RRE-containing	RiPPs
Pful_bac_bin273	arylpolyene	Others
Pful_bac_bin273	RRE-containing	RiPPs
Pful_bac_bin273	RiPP-like	RiPPs
Pful_bac_bin274	RRE-containing	RiPPs
Pful_bac_bin283	arylpolyene	Others
Pful_bac_bin283	arylpolyene	Others
Pful_bac_bin292	RRE-containing	RiPPs
Pful_bac_bin293	RRE-containing	RiPPs
Pful_bac_bin294	RRE-containing	RiPPs
Pful_bac_bin294	thiopeptide	RiPPs
Pful_bac_bin295	RRE-containing	RiPPs
Pful_bac_bin296	arylpolyene	Others
Pful_bac_bin296	RRE-containing	RiPPs
Pful_bac_bin297	RRE-containing	RiPPs
Pful_bac_bin298	arylpolyene	Others
Pful_bac_bin298	phosphonate	Others
Pful_bac_bin298	arylpolyene	Others
Pful_bac_bin301	phosphonate	Others
Pful_bac_bin315	arylpolyene	Others
Pful_bac_bin317	RiPP-like	RiPPs
Pful_bac_bin317	hglE-KS.T1PKS	PKSother
Pful_bac_bin317	terpene	Terpene
Pful_bac_bin318	hglE-KS.T1PKS	PKSother
Pful_bac_bin318	phosphonate	Others
Pful_bac_bin318	arylpolyene	Others
Pful_bac_bin318	terpene	Terpene
Pful_bac_bin319	RRE-containing	RiPPs
Pful_bac_bin319	arylpolyene	Others
Pful_bac_bin319	hglE-KS.T1PKS	PKSother
Pful_bac_bin319	arylpolyene	Others
Pful_bac_bin320	arylpolyene	Others
Pful_bac_bin320	arylpolyene	Others
Pful_bac_bin320	terpene	Terpene
Pful_bac_bin321	terpene	Terpene
Pful_bac_bin321	RRE-containing	RiPPs
Pful_bac_bin322	hydrogen-cyanide	Others
Pful_bac_bin322	terpene	Terpene
Pful_bac_bin322	lanthipeptide-class-i	RiPPs
Pful_bac_bin323	arylpolyene	Others
Pful_bac_bin323	lanthipeptide-class-i	RiPPs
Pful_bac_bin323	terpene	Terpene
Pful_bac_bin323	arylpolyene	Others
Pful_bac_bin323	phosphonate	Others
Pful_bac_bin324	terpene	Terpene
Pful_bac_bin324	lanthipeptide-class-i	RiPPs
Pful_bac_bin324	hydrogen-cyanide	Others
Pful_bac_bin324	arylpolyene	Others
Pful_bac_bin325	RRE-containing	RiPPs
Pful_bac_bin325	terpene	Terpene
Pful_bac_bin325	RiPP-like	RiPPs
Pful_bac_bin326	hydrogen-cyanide	Others
Pful_bac_bin326	terpene	Terpene
Pful_bac_bin327	terpene	Terpene
Pful_bac_bin327	lanthipeptide-class-i	RiPPs
Pful_bac_bin328	terpene	Terpene
Pful_bac_bin329	arylpolyene	Others
Pful_bac_bin329	arylpolyene	Others
Pful_bac_bin329	terpene	Terpene
Pful_bac_bin330	arylpolyene	Others
Pful_bac_bin330	terpene	Terpene
Pful_bac_bin330	arylpolyene	Others
Pful_bac_bin331	arylpolyene	Others
Pful_bac_bin331	arylpolyene	Others
Pful_bac_bin332	lanthipeptide-class-i	RiPPs
Pful_bac_bin333	arylpolyene	Others
Pful_bac_bin333	terpene	Terpene
Pful_bac_bin335	RiPP-like	RiPPs
Pful_bac_bin335	ectoine	Others
Pful_bac_bin338	RRE-containing	RiPPs
Pful_bac_bin338	hydrogen-cyanide	Others
Pful_bac_bin339	terpene	Terpene
Pful_bac_bin340	terpene	Terpene
Pful_bac_bin340	terpene	Terpene
Pful_bac_bin340	betalactone.arylpolyene	Others
Pful_bac_bin341	arylpolyene	Others
Pful_bac_bin341	arylpolyene	Others
Pful_bac_bin341	terpene	Terpene
Pful_bac_bin343	arylpolyene	Others
Pful_bac_bin343	arylpolyene	Others
Pful_bac_bin344	RiPP-like	RiPPs
Pful_bac_bin345	lanthipeptide-class-i	RiPPs
Pful_bac_bin346	arylpolyene	Others
Pful_bac_bin346	resorcinol	Others
Pful_bac_bin346	LAP	RiPPs
Pful_bac_bin347	resorcinol	Others
Pful_bac_bin347	arylpolyene	Others
Pful_bac_bin347	RiPP-like	RiPPs
Pful_bac_bin347	NRPS	NRPS
Pful_bac_bin347	LAP	RiPPs
Pful_bac_bin347	lanthipeptide-class-i	RiPPs
Pful_bac_bin348	lanthipeptide-class-i	RiPPs
Pful_bac_bin348	resorcinol	Others
Pful_bac_bin348	RiPP-like	RiPPs
Pful_bac_bin348	arylpolyene	Others
Pful_bac_bin348	arylpolyene	Others
Pful_bac_bin349	lanthipeptide-class-i	RiPPs
Pful_bac_bin349	furan	Others
Pful_bac_bin349	arylpolyene	Others
Pful_bac_bin349	arylpolyene	Others
Pful_bac_bin349	RiPP-like	RiPPs
Pful_bac_bin349	resorcinol	Others
Pful_bac_bin350	lanthipeptide-class-i	RiPPs
Pful_bac_bin350	arylpolyene	Others
Pful_bac_bin351	arylpolyene	Others
Pful_bac_bin351	arylpolyene	Others
Pful_bac_bin351	RRE-containing	RiPPs
Pful_bac_bin351	arylpolyene	Others
Pful_bac_bin351	arylpolyene	Others
Pful_bac_bin352	terpene	Terpene
Pful_bac_bin352	arylpolyene	Others
Pful_bac_bin352	phosphonate	Others
Pful_bac_bin352	RRE-containing	RiPPs
Pful_bac_bin352	arylpolyene	Others
Pful_bac_bin353	arylpolyene	Others
Pful_bac_bin353	arylpolyene	Others
Pful_bac_bin354	arylpolyene	Others
Pful_bac_bin354	arylpolyene	Others
Pful_bac_bin355	arylpolyene	Others
Pful_bac_bin356	betalactone	Others
Pful_bac_bin358	betalactone	Others
Pful_bac_bin358	terpene	Terpene
Pful_bac_bin358	RiPP-like	RiPPs
Pful_bac_bin358	arylpolyene	Others
Pful_bac_bin358	arylpolyene	Others
Pful_bac_bin358	arylpolyene	Others
Pful_bac_bin359	arylpolyene	Others
Pful_bac_bin359	arylpolyene	Others
Pful_bac_bin361	arylpolyene	Others
Pful_bac_bin361	arylpolyene	Others
Pful_bac_bin362	arylpolyene	Others
Pful_bac_bin362	RRE-containing	RiPPs
Pful_bac_bin362	hydrogen-cyanide	Others
Pful_bac_bin363	NI-siderophore	Others
Pful_bac_bin364	arylpolyene	Others
Pful_bac_bin364	arylpolyene	Others
Pful_bac_bin364	NRPS-like	NRPS
Pful_bac_bin364	hydrogen-cyanide	Others
Pful_bac_bin365	lanthipeptide-class-i	RiPPs
Pful_bac_bin365	arylpolyene	Others
Pful_bac_bin365	terpene	Terpene
Pful_bac_bin365	arylpolyene	Others
Pful_bac_bin366	arylpolyene	Others
Pful_bac_bin367	NRPS-like	NRPS
Pful_bac_bin368	lanthipeptide-class-i	RiPPs
Pful_bac_bin369	arylpolyene	Others
Pful_bac_bin369	arylpolyene	Others
Pful_bac_bin369	hydrogen-cyanide	Others
Pful_bac_bin369	NRPS-like	NRPS
Pful_bac_bin370	NRPS-like	NRPS
Pful_bac_bin370	arylpolyene	Others
Pful_bac_bin370	hydrogen-cyanide	Others
Pful_bac_bin371	arylpolyene	Others
Pful_bac_bin372	hydrogen-cyanide	Others
Pful_bac_bin372	arylpolyene	Others
Pful_bac_bin372	NRPS-like	NRPS
Pful_bac_bin372	NRPS-like	NRPS
Pful_bac_bin372	arylpolyene	Others
Pful_bac_bin374	arylpolyene	Others
Pful_bac_bin374	arylpolyene	Others
Pful_bac_bin374	NRPS-like	NRPS
Pful_bac_bin375	NRPS-like	NRPS
Pful_bac_bin375	hydrogen-cyanide	Others
Pful_bac_bin375	arylpolyene	Others
Pful_bac_bin375	arylpolyene	Others
Pful_bac_bin376	terpene	Terpene
Pful_bac_bin376	terpene	Terpene
Pful_bac_bin378	resorcinol	Others
Pful_bac_bin378	RiPP-like	RiPPs
Pful_bac_bin382	RiPP-like	RiPPs
Pful_bac_bin382	ectoine	Others
Pful_bac_bin383	RiPP-like	RiPPs
Pful_bac_bin384	hglE-KS.T1PKS	PKSother
Pful_bac_bin384	lassopeptide	RiPPs
Pful_bac_bin384	lassopeptide	RiPPs
Pful_bac_bin385	RRE-containing	RiPPs
Pful_bac_bin385	hglE-KS	PKSother
Pful_bac_bin386	lassopeptide	RiPPs
Pful_bac_bin386	hglE-KS	PKSother
Pful_bac_bin386	hglE-KS	PKSother
Pful_bac_bin386	hglE-KS	PKSother
Pful_bac_bin386	lassopeptide	RiPPs
Pful_bac_bin387	NRPS-like.NRPS	NRPS
Pful_bac_bin387	RiPP-like	RiPPs
Pful_bac_bin387	thiopeptide	RiPPs
Pful_bac_bin388	RRE-containing	RiPPs
Pful_bac_bin388	arylpolyene	Others
Pful_bac_bin388	RiPP-like	RiPPs
Pful_bac_bin388	T1PKS.NRPS	PKS-NRP_Hybrids
Pful_bac_bin388	arylpolyene.thiopeptide	Others
Pful_bac_bin389	acyl_amino_acids	Others
Pful_bac_bin389	arylpolyene	Others
Pful_bac_bin389	NRPS	NRPS
Pful_bac_bin389	RiPP-like	RiPPs
Pful_bac_bin389	RiPP-like	RiPPs
Pful_bac_bin389	arylpolyene	Others
Pful_bac_bin389	RRE-containing	RiPPs
Pful_bac_bin390	arylpolyene	Others
Pful_bac_bin391	betalactone	Others
Pful_bac_bin391	NRPS-like	NRPS
Pful_bac_bin391	arylpolyene	Others
Pful_bac_bin392	thiopeptide	RiPPs
Pful_bac_bin392	arylpolyene	Others
Pful_bac_bin392	T1PKS	PKSI
Pful_bac_bin393	RiPP-like	RiPPs
Pful_bac_bin393	thiopeptide	RiPPs
Pful_bac_bin394	arylpolyene	Others
Pful_bac_bin394	RiPP-like	RiPPs
Pful_bac_bin394	thiopeptide	RiPPs
Pful_bac_bin395	T1PKS	PKSI
Pful_bac_bin395	RiPP-like	RiPPs
Pful_bac_bin395	arylpolyene	Others
Pful_bac_bin395	thiopeptide	RiPPs
Pful_bac_bin396	arylpolyene	Others
Pful_bac_bin396	arylpolyene	Others
Pful_bac_bin396	T1PKS	PKSI
Pful_bac_bin396	NRPS-like	NRPS
Pful_bac_bin397	RiPP-like	RiPPs
Pful_bac_bin397	thiopeptide	RiPPs
Pful_bac_bin398	acyl_amino_acids	Others
Pful_bac_bin398	RiPP-like	RiPPs
Pful_bac_bin398	RRE-containing	RiPPs
Pful_bac_bin398	thiopeptide	RiPPs
Pful_bac_bin399	thiopeptide	RiPPs
Pful_bac_bin399	RiPP-like	RiPPs
Pful_bac_bin401	arylpolyene	Others
Pful_bac_bin402	arylpolyene	Others
Pful_bac_bin402	NRPS	NRPS
Pful_bac_bin403	LAP	RiPPs
Pful_bac_bin404	arylpolyene	Others
Pful_bac_bin405	NRPS-like	NRPS
Pful_bac_bin406	RiPP-like	RiPPs
Pful_bac_bin406	arylpolyene	Others
Pful_bac_bin407	arylpolyene	Others
Pful_bac_bin408	RiPP-like	RiPPs
Pful_bac_bin408	RiPP-like	RiPPs
Pful_bac_bin408	arylpolyene	Others
Pful_bac_bin409	arylpolyene	Others
Pful_bac_bin409	betalactone	Others
Pful_bac_bin409	ectoine	Others
Pful_bac_bin409	RiPP-like	RiPPs
Pful_bac_bin410	arylpolyene	Others
Pful_bac_bin410	RiPP-like	RiPPs
Pful_bac_bin410	arylpolyene	Others
Pful_bac_bin411	RiPP-like	RiPPs
Pful_bac_bin412	thiopeptide	RiPPs
Pful_bac_bin413	arylpolyene	Others
Pful_bac_bin413	terpene	Terpene
Pful_bac_bin413	terpene	Terpene
Pful_bac_bin413	hglE-KS	PKSother
Pful_bac_bin414	terpene	Terpene
Pful_bac_bin414	terpene	Terpene
Pful_bac_bin414	hglE-KS	PKSother
Pful_bac_bin415	terpene	Terpene
Pful_bac_bin415	terpene	Terpene
Pful_bac_bin416	arylpolyene	Others
Pful_bac_bin418	arylpolyene	Others
Pful_bac_bin419	RiPP-like	RiPPs
Pful_bac_bin419	NRPS-like	NRPS
Pful_bac_bin420	arylpolyene	Others
Pful_bac_bin420	terpene	Terpene
Pful_bac_bin420	arylpolyene	Others
Pful_bac_bin420	HR-T2PKS.arylpolyene	Others
Pful_bac_bin421	terpene	Terpene
Pful_bac_bin421	arylpolyene	Others
Pful_bac_bin421	betalactone	Others
Pful_bac_bin422	terpene	Terpene
Pful_bac_bin423	NRPS-like	NRPS
Pful_bac_bin423	RiPP-like	RiPPs
Pful_bac_bin423	RiPP-like	RiPPs
Pful_bac_bin424	NRPS-like	NRPS
Pful_bac_bin424	RiPP-like	RiPPs
Pful_bac_bin425	NRPS-like	NRPS
Pful_bac_bin428	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin436	hserlactone	Others
Pful_bac_bin441	terpene	Terpene
Pful_bac_bin441	terpene	Terpene
Pful_bac_bin441	terpene	Terpene
Pful_bac_bin442	terpene	Terpene
Pful_bac_bin442	terpene	Terpene
Pful_bac_bin442	terpene	Terpene
Pful_bac_bin442	NRPS-like	NRPS
Pful_bac_bin442	terpene	Terpene
Pful_bac_bin442	terpene	Terpene
Pful_bac_bin442	RiPP-like	RiPPs
Pful_bac_bin442	terpene	Terpene
Pful_bac_bin443	terpene	Terpene
Pful_bac_bin443	NRPS-like	NRPS
Pful_bac_bin443	NRPS	NRPS
Pful_bac_bin443	RiPP-like	RiPPs
Pful_bac_bin443	terpene	Terpene
Pful_bac_bin443	terpene	Terpene
