OG	Pame	Pful	Esin	Bger	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
OG0003831	Pame_03203.t1	Pful_11123.t1	Esin_00573-PA	Bger_00359.t1	0	0	0	0	0	0	0.15281	0.237283	0.069584	0.053673	0.44054	0.026755	0	0	0	0.088119	0	0.05913	0.098144	0.232936	0	0.106774	0.113408	0
OG0003832	Pame_03238.t1	Pful_18890.t1	Esin_00200-PA	Bger_00360.t1	2.49751	1.75773	3.40076	2.82949	1.60909	1.56561	4.21667	3.04546	3.00859	3.59619	2.81513	2.04372	42.2886	28.0542	14.0775	28.2468	31.4107	44.4868	12.1653	15.8297	14.6899	11.576	10.7204	10.3661
OG0003833	Pame_03240.t1	Pful_18891.t1	Esin_00199-PA	Bger_00361.t3	4.16714	4.58519	3.39894	4.40748	3.94041	3.55985	5.2445	5.3616	4.61716	3.20432	6.36352	4.05045	9.66575	8.74299	4.10983	7.26028	11.6041	10.9623	6.22488	3.13926	4.11049	3.92139	6.73822	3.0116
OG0003834	Pame_03673.t1	Pful_11268.t2	Esin_00491-PA	Bger_00365.t4	0.493178	0.783766	0.419717	0.754709	0.267249	0.811889	0.891688	1.7051	1.43505	1.91681	4.10682	1.74947	5.61016	5.42637	2.93818	3.85232	3.53483	4.05903	1.40721	2.62009	1.49943	1.78715	1.02375	0.988003
OG0003835	Pame_03680.t2	Pful_11272.t1	Esin_00561-PA	Bger_00371.t1	1.13049	1.79102	0.724571	1.47522	1.44752	2.00949	1.98766	2.23657	0.906339	1.46862	1.8881	1.18601	4.40052	4.53296	3.17493	5.20636	3.09358	4.50988	1.85153	1.45884	1.22595	1.9597	1.60883	1.23816
OG0003836	Pame_03202.t1	Pful_11125.t1	Esin_00046-PA	Bger_00376.t1	2.0288	3.91685	3.41045	2.43589	2.48997	3.43912	6.1943	6.48262	4.13521	7.14523	4.67624	3.72737	13.9637	12.4159	5.58243	8.30388	12.2033	11.954	6.78807	10.0009	9.2026	14.9333	16.5516	5.82604
OG0003837	Pame_03191.t1	Pful_11206.t2	Esin_00047-PA	Bger_00377.t2	6.00553	7.56955	3.54329	4.39766	9.58776	4.17513	3.29842	8.73948	4.84134	6.1013	12.9612	3.20007	24.6306	15.9552	8.10347	16.3848	26.0119	27.3003	22.9611	16.761	22.0818	19.608	33.3439	11.4963
OG0003840	Pame_02911.t1	Pful_9936.t1	Esin_00820-PA	Bger_00430.t1	0.221125	0.687917	0.322886	0.3941	0.420197	0.359145	0.671191	0.591665	0.316962	0.468902	1.13814	0.183134	61.7486	101.678	29.7546	47.1152	99.8561	90.9002	0.798489	0.601436	0.443567	0.45362	0.401126	0.190485
OG0003841	Pame_02907.t1	Pful_9941.t1	Esin_00563-PA	Bger_00432.t1	0.959077	0.932536	0.678208	0.745431	0.842453	0.654186	1.8462	2.19624	1.26927	1.86237	2.56006	1.30752	11.8186	8.65932	7.96869	7.14526	13.2422	12.9055	4.94757	3.67007	3.17022	3.41414	5.07114	2.98453
OG0003842	Pame_03068.t1	Pful_12536.t2	Esin_00611-PA	Bger_00434.t1	27.3253	29.1844	19.2627	26.9439	21.7713	21.2079	17.7498	18.0378	13.6321	24.8154	13.5393	14.934	14.9437	14.944	7.34474	7.65489	25.4427	21.5378	2.68039	1.96676	3.38357	2.03562	3.84348	1.42453
OG0003843	Pame_16101.t2	Pful_3121.t1	Esin_19846-PA	Bger_00435.t2	0	0	0	0.081991	0	0	0	0	0	0.155248	0.343025	0.299561	4.50573	3.66149	4.40944	4.21144	9.58498	10.2814	0.162274	0.266026	2.26905	4.03105	1138.57	0.555636
OG0003844	Pame_03662.t1	Pful_11237.t1	Esin_00542-PB	Bger_00436.t2	3.74659	3.68278	2.81906	3.81833	3.68131	2.76552	2.33197	1.41558	1.11065	1.90989	1.65736	1.37738	13.3707	11.9091	7.98301	8.01585	12.7051	16.1508	2.82499	2.94276	3.33527	5.88724	5.80361	1.75774
OG0003845	Pame_02936.t4	Pful_9904.t6	Esin_00072-PA	Bger_00442.t3	5.78874	12.4421	6.70068	5.70668	8.52345	7.38504	10.1162	15.8718	11.2587	8.83005	16.1029	6.74033	76.3139	44.2476	30.8478	52.5891	76.8378	64.041	16.9852	12.0017	26.9968	13.3917	30.873	7.42617
OG0003846	Pame_02940.t1	Pful_9900.t1	Esin_00059-PA	Bger_00443.t1	3.08336	4.33001	2.98363	3.17514	3.2991	1.98619	3.04674	4.33064	4.38481	4.60082	5.303	3.73781	31.9554	18.0608	8.15126	18.9856	38.5658	38.3028	1.90958	1.45473	1.65524	1.40535	2.3328	1.11587
OG0003847	Pame_03031.t1	Pful_9784.t1	Esin_00805-PA	Bger_00445.t1	4.7874	6.77618	2.0146	3.91869	3.68799	3.21425	6.76324	7.15866	3.5266	5.91354	10.4397	2.53009	2.56348	1.12389	0.877786	1.16814	2.12372	2.97184	8.74993	4.03665	5.03611	4.89708	7.90689	3.7147
OG0003848	Pame_02788.t1	Pful_892.t1	Esin_00029-PA	Bger_00448.t1	0.724104	2.12427	1.23433	0.640135	1.99739	1.52324	6.46352	4.26617	4.8209	2.8284	11.6998	2.77249	13.0332	2.89263	0.944998	11.0862	25.0734	16.3197	6.24405	3.67074	4.41627	3.45517	5.93529	1.9793
OG0003849	Pame_02853.t1	Pful_5095.t1	Esin_00356-PA	Bger_00451.t1	30.3714	31.0068	21.9389	24.0154	26.5919	25.816	28.5866	27.9947	33.1764	28.2787	28.1766	21.8523	6.64233	4.77735	2.74898	3.76028	6.08262	7.32048	11.8334	11.5752	12.2215	17.3943	26.7684	5.02233
OG0003850	Pame_02852.t1	Pful_5094.t1	Esin_00355-PA	Bger_00452.t1	29.7353	41.8516	38.5831	41.9071	16.845	29.4989	25.3244	15.0764	25.643	31.154	10.7626	20.2671	34.4291	21.3871	13.5387	23.8043	25.9606	33.1287	17.6132	21.0932	23.7177	43.3423	44.0111	21.1159
OG0003851	Pame_02850.t1	Pful_5092.t2	Esin_10507-PA	Bger_00455.t1	2.8154	1.78092	2.09417	2.17819	1.94067	1.82467	9.16073	10.02	9.33164	8.95776	12.1619	7.08437	1.95182	1.33977	1.05951	1.1253	1.96915	2.59723	20.4185	12.8127	17.0789	17.5605	30.8804	12.0749
OG0003852	Pame_03064.t2	Pful_12530.t1	Esin_00621-PA	Bger_00456.t1	0.382955	0.803876	0.48003	0.605564	0.546316	0.489698	2.12034	0.757624	0.742685	0	0.636952	0	21.0778	20.0895	9.90978	17.8784	20.1165	23.1657	1.59427	1.56144	1.41184	2.32752	3.38467	0.710135
OG0003853	Pame_03063.t1	Pful_12527.t1	Esin_00616-PA	Bger_00457.t1	6.47199	5.34076	2.65259	6.02569	3.04424	4.31067	9.8365	9.68738	6.92459	10.4019	8.07862	6.64718	8.25333	7.97622	3.68806	4.42459	9.23568	8.60341	34.6897	21.8999	25.6925	25.3417	45.0026	23.1304
OG0003854	Pame_03062.t2	Pful_12525.t1	Esin_00597-PB	Bger_00458.t1	7.86529	7.61109	5.70922	7.25974	4.8795	7.12345	7.49422	6.21111	5.87008	5.94266	3.51594	2.25251	9.64875	7.20685	5.19602	6.23179	6.73582	12.0479	4.0021	3.02499	3.57809	3.98563	6.02323	2.42234
OG0003855	Pame_03066.t1	Pful_12533.t1	Esin_00591-PA	Bger_00459.t2	2.31663	2.73215	2.1227	2.07139	1.67509	1.60082	2.28869	2.04037	1.73296	1.59717	2.95033	1.73374	3.2469	2.908	1.17194	1.97732	3.06175	3.25156	4.29708	4.10556	3.18792	3.22144	5.94166	2.08752
OG0003856	Pame_02856.t1	Pful_5097.t1	Esin_11823-PA	Bger_00460.t1	9.02624	12.2692	13.0356	5.36543	12.0924	11.5292	26.1524	25.597	26.2347	23.57	26.702	22.432	4.72644	3.85104	1.90128	2.25365	4.70108	6.46152	11.6395	8.48797	9.37743	12.4022	12.5428	6.18258
OG0003857	Pame_02848.t1	Pful_5088.t1	Esin_00361-PA	Bger_00461.t2	12.7625	9.79665	4.421	7.2057	5.14814	10.794	3.11026	2.03307	0.943334	1.22406	0.543995	2.7023	2.75946	2.48743	1.40145	2.99878	1.92498	2.74021	1.3506	1.85305	3.54628	4.00442	3.78368	0.747616
OG0003858	Pame_02847.t1	Pful_5087.t2	Esin_00363-PA	Bger_00462.t1	6.62404	10.1345	8.32394	5.56115	5.07015	6.21963	15.7657	14.6294	16.9888	16.4015	12.3967	13.4229	7.17223	5.05686	3.66233	4.04044	7.72341	9.22276	7.1517	8.92559	13.844	15.2187	19.6591	4.84252
OG0003859	Pame_02843.t1	Pful_5084.t1	Esin_00380-PA	Bger_00465.t1	6.86066	12.7177	2.18758	8.70199	13.8024	8.11435	4.14407	10.2466	3.98845	3.14104	11.0179	3.44252	11.5995	20.4352	3.03876	5.09161	15.8592	28.0106	3.27303	1.8879	4.00056	3.98407	5.32883	2.45077
OG0003860	Pame_02842.t1	Pful_5083.t1	Esin_00377-PA	Bger_00467.t1	1.7989	1.9112	1.30826	2.10281	1.49382	1.47036	3.39613	3.61386	2.50336	3.04177	3.85524	2.32574	1.09878	0.540059	0.372473	0.620794	0.999409	1.37634	10.1494	7.14324	8.5807	11.0341	16.1532	5.44878
OG0003861	Pame_03016.t1	Pful_9797.t1	Esin_00505-PA	Bger_00470.t1	54.3436	51.5342	39.9719	49.9452	35.4782	46.8946	33.4832	39.1647	21.5545	27.318	23.8412	25.7967	102.56	114.65	59.8736	64.4368	100.255	125.827	42.906	27.2884	49.0046	37.5924	55.4912	28.4828
OG0003862	Pame_03014.t1	Pful_9801.t1	Esin_00799-PA	Bger_00472.t1	1.51601	1.83029	1.36266	1.47943	1.30693	1.45921	0.742143	0.827192	0.470419	0.984717	1.11674	0.457009	14.0449	17.6423	5.59659	12.6048	14.6502	21.2847	0.717263	0.435638	0.467117	0.883303	1.47915	0.307318
OG0003863	Pame_03013.t1	Pful_9802.t1	Esin_00840-PA	Bger_00473.t1	0.674736	0.973222	0.93163	0.937302	0.848885	0.903002	1.86007	1.3573	1.34753	1.93868	1.24993	0.930634	1.07432	1.31518	0.610789	0.827919	1.03649	1.4778	4.86439	3.23499	3.88201	3.97899	5.70778	3.31685
OG0003864	Pame_03747.t1	Pful_15302.t1	Esin_00800-PA	Bger_00474.t1	0.135599	0.123657	0	0.108158	0	0	0.35104	0.141529	0.10894	0.084019	0.367784	0.223328	7.21589	7.84526	3.74802	5.02344	7.0965	9.26678	0.170893	0.557011	0.226628	0.170779	0.318078	0.139707
OG0003865	Pame_03292.t1	Pful_12664.t1	Esin_10909-PA	Bger_00481.t1	69.8804	84.6135	99.9223	65.8719	55.1615	59.1679	73.9703	85.8852	99.2917	89.377	100.161	89.6601	21.625	12.4461	14.029	10.9729	19.3071	25.892	162.479	172.976	209.852	183.344	173.858	178.852
OG0003866	Pame_03020.t1	Pful_9793.t1	Esin_00804-PA	Bger_00488.t1	0.199956	0.485879	0.76363	0.603916	0.643968	0.405513	3.213	3.01248	1.33075	1.95235	3.22234	1.25228	8.57785	7.55472	5.62938	6.71225	5.80829	8.50523	1.26475	2.26614	2.44993	3.33779	4.93022	0.505288
OG0003867	Pame_02782.t1	Pful_906.t1	Esin_00623-PA	Bger_00491.t1	1.1758	1.48252	1.2247	0.931685	1.32007	1.32564	2.94036	2.97654	2.06688	2.71491	4.27708	1.80153	4.39688	2.7489	1.09369	1.93448	3.86914	5.70362	0.28804	0.84423	0.350891	0.537453	0.538852	0.497758
OG0003868	Pame_02785.t1	Pful_908.t2	Esin_00620-PA	Bger_00493.t3	0.485129	0.513765	0.23486	0.423779	0.212178	0.403009	1.41494	1.28166	1.06219	1.44401	1.24903	1.03247	3.58291	1.51081	0.269689	3.2843	6.78464	8.00711	3.38081	3.10086	3.15477	3.81153	7.05846	1.39705
OG0003869	Pame_03087.t1	Pful_4019.t1	Esin_00848-PA	Bger_00500.t2	0.1778	0.324457	0.119595	0.189566	0.268342	0.13337	1.22251	1.89476	1.74349	1.17548	1.78575	0.283913	11.2169	9.49329	5.16671	6.65537	11.323	13.7325	1.23345	1.67219	1.04035	2.07621	2.21916	0.776627
OG0003870	Pame_03699.t1	Pful_4018.t1	Esin_00583-PA	Bger_00501.t1	9.37079	10.8493	6.03336	7.49927	5.94957	4.91131	7.79652	7.41454	7.03216	9.53821	7.10633	6.52916	26.8681	19.3908	11.1437	16.253	18.0187	24.5161	4.39196	3.30689	3.75493	4.93173	6.7215	2.84366
OG0003872	Pame_03181.t1	Pful_11196.t1	Esin_00291-PA	Bger_00509.t1	1.47586	0.866801	1.00188	1.69524	1.10224	1.02015	7.79099	8.02424	5.47374	10.3622	7.16443	7.15904	3.89193	3.20073	1.40851	2.21419	3.63423	3.92338	0.295708	1.50218	0.379442	0.57873	1.23018	0.130852
OG0003873	Pame_03512.t1	Pful_15969.t1	Esin_00223-PC	Bger_00518.t2	0.180416	0.438615	0.181587	0.172467	0.435735	0.162533	0.597855	0.403652	0.316972	0.282335	1.00963	0.11275	2.53984	1.66796	0.750544	1.35996	2.19101	1.9648	0.859818	0.682068	0.73529	1.24662	0.971508	0.063374
OG0003874	Pame_03195.t1	Pful_11208.t1	Esin_00048-PA	Bger_00528.t1	5.92327	8.1339	5.06174	5.15479	11.0676	5.40208	10.6229	16.513	9.10513	8.37319	27.2326	7.43132	9.93094	6.22486	3.66848	7.26914	8.67781	12.0834	29.5287	20.0604	23.1169	15.4213	25.7899	19.6014
OG0003875	Pame_03756.t1	Pful_15295.t1	Esin_00490-PA	Bger_00532.t1	0.335319	0	0.467001	0	0.135083	0.303299	0	0.139938	0	0.05514	0.120569	0	3.10103	2.52816	1.60562	1.56622	1.75604	2.31827	0.895346	1.44034	0.642835	0.323723	1.1499	0
OG0003876	Pame_03508.t1	Pful_20252.t1	Esin_00485-PA	Bger_00552.t1	0.449056	0.69933	0.063887	0.150837	0.323015	0.072504	0.426041	0.267729	0.13718	0.158301	0.692344	0.052371	1.66681	2.73206	1.06553	0.775216	1.90503	1.29388	6.61058	3.32512	4.05792	3.62082	6.04694	4.19036
OG0003877	Pame_03509.t1	Pful_15973.t1	Esin_00586-PA	Bger_00553.t1	0.506289	0.395628	0.145588	0.662563	0.32753	0.447966	0.503843	0.789132	0.142847	0.550367	0.561967	0.328657	0.615249	1.72893	0.455517	0.685739	0.789526	1.17722	3.74073	3.34027	4.85965	4.05107	6.99492	2.59756
OG0003878	Pame_03632.t1	Pful_3985.t1	Esin_08569-PA	Bger_00554.t1	18.5833	66.5442	35.8735	79.7766	27.4732	45.4982	154.876	93.1865	32.5207	122.736	23.0343	64.4742	41.8759	40.9169	30.9338	31.4191	43.3127	49.8234	55.5034	66.9714	94.0243	121.001	101.01	56.5947
OG0003882	Pame_03306.t1	Pful_12649.t1	Esin_00079-PA	Bger_00563.t2	26.7454	31.9961	26.9382	27.9846	29.1644	25.4677	30.6401	36.3643	34.3673	38.0093	40.0809	30.0078	11.6532	12.3449	6.59024	7.07375	13.4006	13.7565	66.7465	54.2571	65.0493	70.4543	74.6714	64.9748
OG0003883	Pame_03073.t1	Pful_12542.t1	Esin_00605-PA	Bger_00568.t1	5.23524	5.99837	4.50549	4.95914	3.61961	3.2934	17.3843	19.5136	20.5684	21.0105	21.2822	15.4831	26.3122	19.2692	10.1343	13.6009	19.3178	28.1694	5.86111	4.70942	5.20938	5.95047	7.86478	4.13465
OG0003884	Pame_03711.t1	Pful_4035.t1	Esin_04818-PA	Bger_00572.t1	8.08225	11.4114	13.4556	8.95374	11.9979	10.1323	1.14594	0.900337	0.184564	0.707609	1.2417	0.629903	14.705	14.1771	8.54239	10.0054	18.422	17.9956	40.811	23.7428	33.8948	36.6634	41.8138	34.2727
OG0003885	Pame_03132.t1	Pful_12627.t1	Esin_00127-PA	Bger_00574.t1	76.0446	37.1708	60.3863	64.4771	46.2662	60.1431	68.0849	45.7017	69.6486	83.7344	30.0439	108.838	41.031	44.9886	28.4589	51.35	33.29	33.5022	100.116	113.314	122.22	221.276	65.186	152.057
OG0003887	Pame_03046.t2	Pful_9767.t1	Esin_00002-PA	Bger_00580.t1	0.184894	1.77143	0.541748	0.553107	0.569568	0.210939	0.723383	0.587668	0.600641	0.607258	0.503207	0.293102	4.11983	2.15738	1.59313	1.86534	3.21914	4.86417	7.36799	15.8236	26.3277	24.7558	30.1105	10.804
OG0003888	Pame_02761.t1	Pful_933.t1	Esin_00095-PA	Bger_00583.t1	2.72845	3.62244	1.80296	3.69864	2.79861	4.2985	1.68429	1.44465	0.795577	1.58976	1.31245	1.25105	5.64456	5.3659	3.03568	2.00917	2.28516	1.94692	15.124	11.2225	12.9896	13.0188	18.7227	11.1931
OG0003889	Pame_02762.t1	Pful_925.t1	Esin_00093-PA	Bger_00584.t1	0.268953	0.286154	0.270952	0.05364	0.405955	0.378466	0.11395	0.12545	0.064292	0.049477	0.162312	0.1474	2.56178	1.15075	0	1.05504	1.27983	3.57094	0.127895	0.155485	0.086126	0	0.226161	0
OG0003890	Pame_02924.t1	Pful_9921.t1	Esin_00090-PA	Bger_00586.t1	0.32574	0.855936	0.271336	0.128379	0.327953	0.061281	0.565142	1.30296	0.696986	0.491917	1.17384	0.311122	2.2994	2.66667	1.17643	1.10263	1.70271	1.92348	0.111506	0.292919	0.118774	0.161862	0.057261	0.04082
OG0003891	Pame_02898.t1	Pful_9947.t1	Esin_00435-PA	Bger_00587.t1	9.68057	12.053	10.6857	12.2518	13.6581	13.4714	5.18852	7.22135	3.87307	5.28995	5.43303	4.13746	83.395	66.8954	21.5807	41.7318	77.0694	61.9263	28.5101	19.0144	30.4264	32.4977	35.2351	21.2539
OG0003892	Pame_02897.t1	Pful_9948.t1	Esin_00433-PB	Bger_00588.t1	0	0	0	0	0	0.143511	0.120632	0	0.135504	0	0.227859	0	1.72555	1.52809	1.94563	1.1702	2.14984	3.94827	5.75924	3.69111	3.93747	4.78766	7.57561	3.52966
OG0003893	Pame_03043.t1	Pful_9772.t1	Esin_00215-PA	Bger_00589.t1	30.1454	32.366	31.7451	26.6689	27.5616	21.5206	41.2902	42.9632	46.948	35.9074	39.0659	30.8639	42.1052	42.2032	18.6336	32.3851	46.6547	55.2806	17.3565	20.2106	20.9942	26.4799	32.6699	9.4401
OG0003894	Pame_02935.t1	Pful_9905.t1	Esin_00081-PA	Bger_00591.t1	1.1991	1.96707	1.52603	1.42038	1.67843	1.26061	1.76348	1.60607	1.62033	1.61701	1.91156	0.903617	1.0003	0.711279	0.292636	0.5639	1.19226	0.920447	4.80089	1.90764	2.9871	3.59569	3.37266	2.57405
OG0003895	Pame_02933.t1	Pful_9907.t1	Esin_01635-PA	Bger_00593.t1	3.23167	3.65628	2.93178	2.68862	2.26431	2.30447	3.40467	2.41871	2.02735	2.42491	2.27223	2.36993	18.5516	15.2643	10.8143	12.2057	16.8064	15.8707	9.26552	6.6546	7.1646	7.89901	11.0005	6.51814
OG0003896	Pame_02932.t1	Pful_9908.t1	Esin_00074-PA	Bger_00594.t2	0.068767	0.332984	0.13673	0.215017	0.06926	0.233303	0	0.143489	0	0.056526	0.308988	0	2.91401	2.00878	1.24391	1.9332	3.25787	3.36234	2.84552	3.80544	3.53023	3.44432	3.63713	0.716741
OG0003898	Pame_03102.t1	Pful_12592.t1	Esin_00599-PA	Bger_00604.t2	10.5144	9.64873	8.80127	12.2017	8.51659	10.0177	20.0649	26.6657	17.7312	25.0403	21.3515	13.2452	20.4811	21.1428	10.7213	13.1825	13.3387	21.821	31.2774	31.4802	29.1543	34.1693	28.9055	30.2702
OG0003899	Pame_03057.t1	Pful_12519.t1	Esin_00596-PA	Bger_00605.t1	1.65101	1.94875	2.3454	1.3804	1.15407	2.74063	3.2387	3.53168	7.44075	1.28238	8.58239	3.26527	33.0206	4.88428	4.98224	21.3437	45.9764	46.9464	1.83947	5.91171	3.42939	2.07299	2.93937	1.66305
OG0003900	Pame_03059.t1	Pful_12521.t1	Esin_02676-PA	Bger_00606.t1	17.669	18.0928	14.7043	13.6543	10.0315	10.3473	3.51932	5.05619	5.34732	4.98171	5.30438	3.83355	20.1979	13.1603	7.83473	9.415	16.2804	18.5567	11.3602	5.46544	8.74871	6.38001	13.4672	6.61151
OG0003901	Pame_03060.t1	Pful_12522.t1	Esin_02677-PA	Bger_00607.t1	23.0106	16.9752	13.8535	13.0097	9.44431	14.7335	33.557	36.279	37.1286	32.5501	30.0248	24.6371	2.74843	2.81734	1.5551	2.16533	2.81006	3.31427	3.3168	3.17442	3.39803	4.32285	4.20504	2.75796
OG0003902	Pame_02740.t1	Pful_2191.t2	Esin_00610-PA	Bger_00608.t1	6.82983	8.39642	5.01267	6.59506	8.191	6.77423	12.4537	14.2473	9.64407	12.501	16.4864	10.0589	6.03145	3.47418	1.60468	3.20824	1.65439	4.11596	10.2233	7.98352	7.34574	8.5462	12.309	6.39244
OG0003903	Pame_02820.t1	Pful_5055.t2	Esin_00452-PA	Bger_00609.t1	0.182127	0.605284	0.201467	0.306862	0.432988	0.204577	0.21636	0.292647	0.053048	0.136576	0.448608	0.095533	1.55989	0.936896	0.766236	0.909634	1.26466	1.45406	7.36892	1.55487	2.83615	2.31115	4.58286	3.57983
OG0003904	Pame_03182.t1	Pful_11199.t1	Esin_00287-PA	Bger_00612.t1	1.22306	2.73068	2.43439	2.70259	1.43172	2.02374	2.42094	2.46764	1.51785	2.2465	1.70304	1.44917	3.4097	2.46868	1.76433	2.79763	3.9568	4.5265	4.67407	4.57985	3.20843	3.39316	3.2752	2.90938
OG0003905	Pame_03663.t1	Pful_11236.t1	Esin_00544-PA	Bger_00615.t1	2.18771	2.64216	1.69712	2.35885	1.50925	1.82678	1.57709	0.87441	0.743177	1.00288	0.938673	0.677265	24.804	26.6729	14.5045	16.0967	25.2998	33.9221	2.41998	1.62857	2.0255	2.06439	2.78826	1.48716
OG0003906	Pame_02903.t5	Pful_9945.t4	Esin_00442-PE	Bger_00621.t5	0.247891	0.254493	0.119226	0.200168	0.144338	0.234375	0.718677	0.618475	0.635525	0.629294	0.983306	0.437572	6.84827	2.86497	1.02146	2.86061	3.49469	8.96379	3.14856	1.70383	2.72038	1.75256	2.70121	1.10021
OG0003908	Pame_02914.t2	Pful_9934.t1	Esin_00819-PA	Bger_00628.t1	0.87993	0.580857	0.953224	0.872537	0.242289	0.814749	3.53983	0.496555	1.27212	1.04169	2.99427	2.00062	2.17352	1.55129	1.09486	0.580943	5.89752	5.11823	4.90581	4.70258	7.62593	4.27902	4.72509	8.70745
OG0003909	Pame_02819.t2	Pful_5054.t1	Esin_00454-PA	Bger_00629.t1	29.5146	33.751	14.7556	26.9894	22.668	20.177	11.3791	8.24045	5.21615	16.5193	6.02226	7.38963	31.3066	41.9676	30.398	34.8018	12.5583	34.0024	126.361	157.629	112.899	223.369	160.604	124.666
OG0003910	Pame_03657.t3	Pful_11246.t2	Esin_00609-PA	Bger_00632.t1	1.18901	1.7506	2.1658	1.4823	2.40029	2.78111	9.22737	8.89994	7.0329	9.18371	10.6864	6.61681	7.63574	8.80363	3.17576	2.92275	8.68159	8.94854	15.2969	10.2877	12.282	13.0422	17.9959	11.7525
OG0003911	Pame_02870.t1	Pful_5105.t6	Esin_00349-PA	Bger_00639.t4	51.8408	51.1044	45.474	47.7091	56.6135	51.7595	37.7962	35.5792	22.2743	32.9462	39.6672	19.38	82.2308	50.5915	33.937	40.3351	78.2052	94.3285	49.6622	55.1078	63.5182	67.553	90.917	30.3767
OG0003912	Pame_02868.t1	Pful_5103.t1	Esin_00351-PA	Bger_00641.t2	1.43595	2.19285	3.51953	0.879543	1.14863	1.86597	2.50142	1.15725	1.69623	0.588414	1.75263	1.00928	1.00611	0.681962	0.803294	0.7147	1.74417	2.54144	0.863908	0.639682	0.92353	0	0.665545	0.955215
OG0003913	Pame_02867.t3	Pful_5102.t1	Esin_00344-PA	Bger_00642.t2	0.711438	0.866068	0.396804	0.668972	0.518282	0.41377	0.06954	0.051527	0.052907	0.285851	0.156451	0.081516	2.91861	2.74667	1.22821	5.08737	2.35268	4.6528	1.15956	2.07235	1.07074	1.13607	2.17348	0.934351
OG0003914	Pame_02865.t1	Pful_5101.t1	Esin_00352-PA	Bger_00644.t1	129.674	125.879	124.619	121.773	121.028	108.355	194.99	213.355	174.94	224.666	219.935	211.433	9.99465	4.76059	2.82432	3.53819	9.51137	8.05432	73.1815	59.2328	98.9341	78.1216	99.4676	47.0974
OG0003916	Pame_03248.t1	Pful_11154.t2	Esin_00246-PA	Bger_00651.t3	0.940355	0.425335	0.81564	0.271056	0.478657	0.533249	0.90137	1.48424	0.88712	1.06395	2.13137	0.472575	6.1406	3.43972	1.75151	2.32007	5.29083	5.26685	1.62333	4.17906	0.733235	1.02477	2.2946	1.22592
OG0003917	Pame_03175.t1	Pful_11188.t1	Esin_00807-PA	Bger_00652.t1	0.036003	0.218824	0.036238	0.172093	0.072461	0.243257	0.922686	1.42447	0.674711	0.491413	0.759189	0.777838	1.26522	0.684519	0.245976	0.809945	1.66269	1.1554	5.08645	2.24774	2.97244	3.17	6.13857	2.816
OG0003918	Pame_03144.t1	Pful_11165.t1	Esin_00779-PA	Bger_00656.t1	12.2874	12.2811	9.12388	8.05321	5.31319	5.90071	7.20181	7.7309	5.55588	5.48874	7.28578	2.18514	6.82884	3.30297	2.21024	3.78836	4.94808	5.15275	0	0	0	0	0	0
OG0003919	Pame_03541.t1	Pful_20251.t2	Esin_00781-PA	Bger_00658.t1	410.947	600.674	394.127	377.292	242.104	306.674	238.076	200.64	284.623	393.529	160.925	271.724	115.688	59.7641	44.6228	78.4267	101.597	102.811	46.9743	70.8824	74.6796	143.493	167.515	40.095
OG0003920	Pame_03542.t1	Pful_15974.t1	Esin_00783-PA	Bger_00659.t1	27.5392	30.3578	19.5144	23.0786	22.8192	16.1791	22.4317	20.5065	27.5645	28.5488	24.8851	19.3788	32.7588	34.9594	22.4935	24.0829	18.8592	36.1529	5.00693	3.40694	3.70521	3.85013	6.02487	3.426
OG0003921	Pame_03543.t1	Pful_15976.t2	Esin_00780-PB	Bger_00660.t1	89.639	60.7285	52.1946	66.0865	42.2384	39.2396	23.2302	17.3027	19.1117	28.191	11.7683	24.2341	61.867	42.8507	32.9759	28.9687	30.5935	44.9824	101.388	113.562	98.3574	193.444	188.532	74.9451
OG0003923	Pame_02809.t1	Pful_5045.t2	Esin_00516-PA	Bger_00664.t1	4.22234	5.22434	3.20383	4.4584	2.9745	4.58326	3.59565	2.85044	1.8431	5.34446	2.40008	1.90821	6.9294	7.98961	4.33696	4.03617	3.83383	5.64068	6.20879	7.58402	6.98232	10.8895	9.86044	5.30553
OG0003924	Pame_02808.t3	Pful_5044.t1	Esin_00589-PA	Bger_00668.t1	15.2925	24.3745	11.0617	17.2841	22.3636	52.0447	13.1366	71.4378	11.3607	19.2865	18.1086	11.7496	18.0778	13.1588	7.91735	12.3178	15.7516	20.011	61.2251	25.9785	28.6793	47.1153	61.4269	43.1545
OG0003925	Pame_03534.t1	Pful_8734.t1	Esin_00782-PA	Bger_00670.t1	8.24579	18.1141	13.6645	3.01205	5.94272	56.3045	48.0565	56.957	29.3501	19.0734	45.4755	23.0475	4.57486	9.32692	2.77048	2.81997	7.61319	17.8853	6.85909	11.1435	12.3062	7.67475	9.39085	7.33687
OG0003926	Pame_03138.t1	Pful_9057.t1	Esin_00217-PA	Bger_00675.t1	7.14653	4.69707	3.20097	5.75546	4.14698	2.6683	2.55676	1.74513	0.854987	1.6728	1.96014	0.592428	5.80632	7.35723	3.1881	3.75602	5.73987	7.97547	7.12711	4.21725	4.86754	4.06132	6.08222	5.1275
